match_url,home_prob_softmax,away_prob_softmax
https://www.premierleague.com/match/22580,0.5003112499597963,0.49968875
https://www.premierleague.com/match/22639,0.5016349941723943,0.498365006
https://www.premierleague.com/match/22467,0.5000974999987642,0.4999025
https://www.premierleague.com/match/22656,0.5013724965527365,0.498627503
https://www.premierleague.com/match/22427,0.4996900000397214,0.50031
https://www.premierleague.com/match/22462,0.4989100017267021,0.501089998
https://www.premierleague.com/match/22470,0.5021812361626871,0.497818764
https://www.premierleague.com/match/22711,0.49769126640838196,0.502308734
https://www.premierleague.com/match/22453,0.4997875000127942,0.5002125
https://www.premierleague.com/match/22713,0.4993612503474811,0.50063875
https://www.premierleague.com/match/22549,0.5017112433184521,0.498288757
https://www.premierleague.com/match/22476,0.4983837556294055,0.501616244
https://www.premierleague.com/match/22430,0.501844991626144,0.498155008
https://www.premierleague.com/match/22425,0.500378749927557,0.49962125
https://www.premierleague.com/match/22603,0.5026337256411062,0.497366274
https://www.premierleague.com/match/22404,0.5011649978917817,0.498835002
https://www.premierleague.com/match/22577,0.5011399980246121,0.498860002
https://www.premierleague.com/match/22572,0.5010037486516125,0.498996251
https://www.premierleague.com/match/22364,0.4993737503274776,0.50062625
https://www.premierleague.com/match/22556,0.5008499991811676,0.499150001
https://www.premierleague.com/match/22424,0.4978737628167695,0.502126237
https://www.premierleague.com/match/22590,0.5001337499968098,0.49986625
https://www.premierleague.com/match/22473,0.4998062500096975,0.50019375
https://www.premierleague.com/match/22697,0.49839000556435153,0.501609994
https://www.premierleague.com/match/22516,0.4996837500421727,0.50031625
https://www.premierleague.com/match/22539,0.5013037470452515,0.498696253
https://www.premierleague.com/match/22465,0.4993812503158523,0.50061875
https://www.premierleague.com/match/22396,0.5001124999981016,0.4998875
https://www.premierleague.com/match/22401,0.49907125106815586,0.500928749
https://www.premierleague.com/match/22381,0.5002174999862812,0.4997825
https://www.premierleague.com/match/22559,0.501597494564249,0.498402505
https://www.premierleague.com/match/22552,0.4996550000547515,0.500345
https://www.premierleague.com/match/22393,0.5009374989013687,0.499062501
https://www.premierleague.com/match/22429,0.4996700000479159,0.50033
https://www.premierleague.com/match/22508,0.4995187501486109,0.50048125
https://www.premierleague.com/match/22631,0.4999750000000209,0.500025
https://www.premierleague.com/match/22644,0.5004574998723231,0.4995425
https://www.premierleague.com/match/22627,0.4986125035615281,0.501387496
https://www.premierleague.com/match/22385,0.4985762538480308,0.501423746
https://www.premierleague.com/match/22498,0.499173750752095,0.500826249
https://www.premierleague.com/match/22436,0.49911375092812593,0.500886249
https://www.premierleague.com/match/22377,0.49877000248114994,0.501229998
https://www.premierleague.com/match/22360,0.5001399999963413,0.49986
https://www.premierleague.com/match/22435,0.5006237496764285,0.49937625
